time_of_day,value,date,time,GlobalR,DirectR,DiffuseR,AirT,CellT,WS,WD,P,RH,daylight_level
11:25:00,5.67744,2021-01-16,2021-01-16 11:25:00,695.9,532.3,107.8,-10.725,0.608334,0.0,89.75,898.842,47.545,低
11:30:00,5.82378,2021-01-16,2021-01-16 11:30:00,710.083,543.175,107.067,-10.43,1.99,0.0,97.7667,898.85,47.555,低
11:35:00,5.93744,2021-01-16,2021-01-16 11:35:00,724.6,554.268,106.45,-10.175,3.105,0.0,92.5667,898.953,47.3733,低
11:40:00,6.044,2021-01-16,2021-01-16 11:40:00,736.233,563.193,105.417,-9.80167,5.39,0.0,141.017,899.005,46.8867,低
11:45:00,6.14914,2021-01-16,2021-01-16 11:45:00,750.25,573.89,104.35,-9.08667,7.91333,0.0,59.2667,899.133,45.565,低
11:50:00,6.28412,2021-01-16,2021-01-16 11:50:00,768.117,587.584,102.383,-9.455,5.78,0.0,55.9,899.183,45.4083,低
11:55:00,6.38783,2021-01-16,2021-01-16 11:55:00,778.05,595.196,101.267,-9.63167,5.83333,0.0,74.2667,899.263,46.585,低
12:00:00,6.49155,2021-01-16,2021-01-16 12:00:00,789.25,603.751,100.067,-9.52667,5.93667,0.0,68.8167,899.314,46.545,低
12:05:00,6.60166,2021-01-16,2021-01-16 12:05:00,799.917,611.911,98.5333,-9.42166,5.17333,0.00166667,82.4667,899.418,46.4233,低
12:10:00,6.66773,2021-01-16,2021-01-16 12:10:00,808.717,618.668,97.75,-9.35166,4.635,0.0,61.8667,899.529,45.3817,低
12:15:00,6.74871,2021-01-16,2021-01-16 12:15:00,816.417,624.559,95.9333,-9.11334,4.965,0.0283333,88.4,899.622,44.7216,低
12:20:00,6.83538,2021-01-16,2021-01-16 12:20:00,826.5,632.221,94.05,-9.055,4.28167,0.0,89.8333,899.675,44.37,低
12:25:00,6.89931,2021-01-16,2021-01-16 12:25:00,837.217,640.42,92.5333,-8.775,5.11167,0.0,59.9333,899.663,43.815,低
12:30:00,6.95898,2021-01-16,2021-01-16 12:30:00,844.567,646.08,90.6333,-8.48833,6.025,0.0,64.7333,899.635,43.895,低
12:35:00,7.00303,2021-01-16,2021-01-16 12:35:00,853.233,652.723,88.5,-8.185,7.45,0.0,33.8167,899.622,42.98,低
12:40:00,7.06696,2021-01-16,2021-01-16 12:40:00,860.767,658.499,86.5833,-8.12,8.55667,0.0,46.0667,899.6,42.665,低
12:45:00,7.1309,2021-01-16,2021-01-16 12:45:00,867.05,663.255,83.7667,-7.86833,9.96167,0.0,96.9833,899.53,42.41,低
12:50:00,7.17494,2021-01-16,2021-01-16 12:50:00,873.6,668.253,81.6333,-7.61833,10.5817,0.0,138.85,899.53,42.2283,低
12:55:00,7.20194,2021-01-16,2021-01-16 12:55:00,879.817,673.073,78.5667,-7.28166,11.5467,0.0,110.017,899.57,41.5783,低
13:00:00,7.18205,2021-01-16,2021-01-16 13:00:00,885.15,677.127,75.7833,-7.15167,13.0833,0.0,52.5667,899.505,41.1883,低
13:05:00,7.25735,2021-01-16,2021-01-16 13:05:00,888.017,679.32,72.65,-6.77667,15.5617,0.0,116.883,899.456,40.59,低
13:10:00,7.28577,2021-01-16,2021-01-16 13:10:00,893.4,683.438,69.45,-6.515,16.2417,0.0,137.1,899.465,40.0733,低
13:15:00,7.31276,2021-01-16,2021-01-16 13:15:00,897.7,686.715,66.2167,-6.67834,15.62,0.0,88.4,899.478,40.295,低
13:20:00,7.32697,2021-01-16,2021-01-16 13:20:00,900.833,689.138,62.9333,-6.68,15.57,0.0,71.8667,899.499,40.64,低
13:25:00,7.34402,2021-01-16,2021-01-16 13:25:00,903.6,691.305,59.1833,-6.60834,15.0467,0.0,66.75,899.609,40.05,低
13:30:00,7.34828,2021-01-16,2021-01-16 13:30:00,907.083,693.919,55.7333,-6.7,13.885,0.0,54.4333,899.656,40.0933,低
13:35:00,7.36249,2021-01-16,2021-01-16 13:35:00,903.133,690.897,53.6833,-6.42833,16.1117,0.00333333,61.3667,899.655,39.82,低
13:40:00,7.35823,2021-01-16,2021-01-16 13:40:00,906.233,693.268,50.8167,-6.16333,16.2267,0.0183333,110.967,899.607,39.025,低
13:45:00,7.36391,2021-01-16,2021-01-16 13:45:00,905.85,692.975,47.8667,-6.01833,15.4267,0.0,86.0,899.649,38.4134,低
13:50:00,7.36959,2021-01-16,2021-01-16 13:50:00,907.417,694.135,44.3667,-5.83667,14.9667,0.0,84.8167,899.67,38.25,低
13:55:00,7.36959,2021-01-16,2021-01-16 13:55:00,903.283,690.999,41.6833,-5.64333,15.4983,0.0,85.1667,899.78,37.775,低
14:00:00,7.37812,2021-01-16,2021-01-16 14:00:00,906.217,693.268,38.4833,-5.58667,14.6533,0.0,71.3,899.8,37.0634,低
14:05:00,7.36533,2021-01-16,2021-01-16 14:05:00,902.95,690.757,35.5333,-5.34833,16.76,0.0,70.4833,899.742,36.3684,低
14:10:00,7.36391,2021-01-16,2021-01-16 14:10:00,901.017,689.278,32.35,-5.215,16.975,0.00166667,59.7333,899.738,35.5167,低
14:15:00,7.36202,2021-01-16,2021-01-16 14:15:00,897.567,686.664,29.6167,-5.06333,16.0233,0.0,85.95,899.725,34.9733,低
14:20:00,7.28577,2021-01-16,2021-01-16 14:20:00,894.533,684.331,27.7333,-4.67667,16.9933,0.0,72.9,899.747,33.9567,低
14:25:00,7.25025,2021-01-16,2021-01-16 14:25:00,889.483,680.442,24.8833,-4.72,16.6667,0.0,50.0667,899.793,33.6233,低
14:30:00,7.28861,2021-01-16,2021-01-16 14:30:00,885.633,677.509,21.8333,-4.34167,18.2383,0.005,55.9167,899.875,33.0617,低
14:35:00,7.16642,2021-01-16,2021-01-16 14:35:00,876.75,670.727,18.9167,-3.94166,18.2817,0.00333333,73.0333,899.917,32.235,低
14:40:00,7.13374,2021-01-16,2021-01-16 14:40:00,877.85,671.555,14.1,-3.79667,18.7333,0.00666667,60.4167,899.94,31.8383,低
14:45:00,7.156,2021-01-16,2021-01-16 14:45:00,874.2,668.788,10.05,-3.44166,19.3717,0.0316667,52.75,899.967,31.1283,低
14:50:00,7.0556,2021-01-16,2021-01-16 14:50:00,867.617,663.765,6.16667,-3.5,17.8067,0.0,102.567,899.94,31.1033,低
14:55:00,7.03144,2021-01-16,2021-01-16 14:55:00,863.383,660.539,1.41667,-3.58,15.5933,0.00833333,71.3667,899.92,31.24,低
15:00:00,7.04707,2021-01-16,2021-01-16 15:00:00,855.3,654.356,0.0,-3.435,15.5167,0.0,165.833,899.998,31.2217,低
15:05:00,6.89647,2021-01-16,2021-01-16 15:05:00,848.0,648.758,0.0,-3.09666,17.3383,0.005,235.817,900.083,30.6717,低
15:10:00,6.81975,2021-01-16,2021-01-16 15:10:00,842.933,644.831,0.0,-2.76333,18.52,0.0316667,91.5167,900.084,29.97,低
15:15:00,6.88369,2021-01-16,2021-01-16 15:15:00,835.067,638.864,0.0,-2.23833,21.0867,0.0,31.6167,900.137,29.3267,低
15:20:00,6.67199,2021-01-16,2021-01-16 15:20:00,822.15,628.957,0.0,-1.44167,22.3283,0.02,75.6833,900.118,27.975,低
15:25:00,6.6109,2021-01-16,2021-01-16 15:25:00,815.667,623.985,0.0,-1.285,20.93,0.0133333,94.8167,900.183,27.3033,低
15:30:00,6.65162,2021-01-16,2021-01-16 15:30:00,808.65,618.668,0.0,-2.11333,16.67,0.0,59.7833,900.222,28.4817,低
15:35:00,6.45035,2021-01-16,2021-01-16 15:35:00,798.867,611.171,0.0,-2.34,14.2967,0.0,129.05,900.299,28.975,低
15:40:00,6.35231,2021-01-16,2021-01-16 15:40:00,787.033,602.106,0.0,-2.08333,14.7233,0.0,162.083,900.398,28.6983,低
15:45:00,6.41246,2021-01-16,2021-01-16 15:45:00,776.967,594.443,0.0,-2.04333,14.3033,0.0,116.083,900.39,28.54,低
15:50:00,6.16477,2021-01-16,2021-01-16 15:50:00,765.517,585.646,0.0,-1.84334,14.69,0.0,136.533,900.343,28.275,低
15:55:00,6.04542,2021-01-16,2021-01-16 15:55:00,752.183,575.458,0.0,-1.56,15.885,0.0,136.35,900.329,27.9883,低
16:00:00,6.13304,2021-01-16,2021-01-16 16:00:00,739.9,566.062,0.0,-1.01667,16.7533,0.0,133.317,900.253,26.9867,低
16:05:00,5.85149,2021-01-16,2021-01-16 16:05:00,731.483,559.636,0.0,-0.778333,17.0833,0.0,139.55,900.233,26.66,低
16:10:00,5.7499,2021-01-16,2021-01-16 16:10:00,718.2,549.474,0.0,-0.126667,18.6217,0.0,139.0,900.269,25.735,低
16:15:00,5.81336,2021-01-16,2021-01-16 16:15:00,705.967,540.128,0.0,-0.113333,17.125,0.0,106.35,900.31,25.2533,低
16:20:00,5.497,2021-01-16,2021-01-16 16:20:00,691.483,529.01,0.0,-0.63,14.7983,0.0,103.367,900.357,26.0317,低
16:25:00,5.34924,2021-01-16,2021-01-16 16:25:00,674.967,516.426,0.0,-0.876667,13.38,0.0,100.0,900.333,26.4283,低
16:30:00,5.44633,2021-01-16,2021-01-16 16:30:00,657.667,503.166,0.0,-0.553333,14.065,0.0,109.45,900.405,26.2467,低
16:35:00,5.0523,2021-01-16,2021-01-16 16:35:00,638.417,488.465,0.0,-0.0416667,14.5767,0.0,178.55,900.471,25.24,低
16:40:00,4.88607,2021-01-16,2021-01-16 16:40:00,618.9,473.522,0.0,0.291667,15.36,0.0,190.833,900.493,24.705,低
16:45:00,4.99878,2021-01-16,2021-01-16 16:45:00,602.033,460.568,0.0,0.608334,14.8733,0.0,191.0,900.491,24.1083,低
16:50:00,4.58202,2021-01-16,2021-01-16 16:50:00,584.667,447.321,0.0,0.668333,14.34,0.0,190.05,900.549,23.8417,低
16:55:00,4.4101,2021-01-16,2021-01-16 16:55:00,567.483,434.189,0.0,0.545,14.075,0.0,146.25,900.572,23.9783,低
17:00:00,4.52519,2021-01-16,2021-01-16 17:00:00,545.283,417.193,0.0,0.998333,14.6017,0.0,166.883,900.624,23.49,低
17:05:00,4.07906,2021-01-16,2021-01-16 17:05:00,527.017,403.232,0.0,0.918333,13.6567,0.0,164.717,900.652,23.335,低
17:10:00,3.89578,2021-01-16,2021-01-16 17:10:00,505.967,387.205,0.0,0.48,12.0383,0.0,205.917,900.73,23.8617,低
17:15:00,4.03028,2021-01-16,2021-01-16 17:15:00,484.283,370.515,0.0,0.451667,11.825,0.0,215.217,900.773,23.7883,低
17:20:00,3.53348,2021-01-16,2021-01-16 17:20:00,464.75,355.585,0.0,0.153333,10.5283,0.0,207.767,900.853,23.95,低
17:25:00,3.24933,2021-01-16,2021-01-16 17:25:00,436.8,334.216,0.0,-0.0583333,9.385,0.0,252.65,900.938,24.4017,低
17:30:00,3.23228,2021-01-16,2021-01-16 17:30:00,402.883,308.308,0.0,-0.0916666,8.73,0.0,152.567,900.977,24.6283,低
17:35:00,1.58688,2021-01-16,2021-01-16 17:35:00,372.9,285.409,0.0,-0.0466667,7.47833,0.0,211.983,901.055,24.5433,低
17:40:00,0.639352,2021-01-16,2021-01-16 17:40:00,346.817,265.404,0.0,-0.283333,6.58333,0.0,254.067,901.09,24.87,低
17:45:00,1.74519,2021-01-16,2021-01-16 17:45:00,320.117,244.953,0.0,-0.371666,5.15,0.0,246.75,901.161,25.0083,低
17:50:00,0.471699,2021-01-16,2021-01-16 17:50:00,296.567,226.963,0.0,-0.31,4.26833,0.0,258.617,901.258,24.845,低
17:55:00,0.418948,2021-01-16,2021-01-16 17:55:00,274.7,210.235,0.0,-0.443333,2.89,0.0,264.867,901.317,24.85,低
18:00:00,0.45465,2021-01-16,2021-01-16 18:00:00,250.967,192.066,0.0,-0.603333,2.095,0.0,264.383,901.378,25.225,低
18:05:00,0.32334,2021-01-16,2021-01-16 18:05:00,224.133,171.526,0.0,-0.743333,1.78667,0.0,264.25,901.403,25.3167,低
18:10:00,0.274785,2021-01-16,2021-01-16 18:10:00,196.883,150.692,0.0,-0.848334,1.00667,0.0,264.9,901.433,25.4533,低
18:15:00,0.298364,2021-01-16,2021-01-16 18:15:00,155.75,119.378,0.0,-0.986666,0.195,0.0,263.317,901.502,25.5933,低
18:20:00,0.173944,2021-01-16,2021-01-16 18:20:00,142.883,109.216,0.0,-1.16,-0.901667,0.0,263.0,901.577,25.8783,低
18:25:00,0.1326,2021-01-16,2021-01-16 18:25:00,110.75,84.8385,0.0,-1.27833,-2.11167,0.0,263.75,901.602,25.99,低
18:30:00,0.13971,2021-01-16,2021-01-16 18:30:00,76.9167,58.9688,0.0,-1.32333,-3.25833,0.0,265.367,901.58,26.0,低
09:30:00,0.182235,2021-01-17,2021-01-17 09:30:00,114.267,87.1845,16.0,-11.5117,-15.925,0.0,265.583,892.531,41.0183,低
09:35:00,0.265686,2021-01-17,2021-01-17 09:35:00,192.5,147.122,18.2333,-10.8167,-14.7583,0.0,265.9,892.54,39.8333,低
09:40:00,0.329621,2021-01-17,2021-01-17 09:40:00,243.85,186.456,31.9,-10.55,-13.2183,0.0,265.15,892.54,37.4367,低
09:45:00,0.393556,2021-01-17,2021-01-17 09:45:00,277.117,211.918,46.6667,-10.3,-11.4417,0.0,265.0,892.515,36.55,低
09:50:00,0.463175,2021-01-17,2021-01-17 09:50:00,313.633,239.878,64.1667,-10.21,-9.96,0.0,265.0,892.56,36.3383,低
09:55:00,0.520006,2021-01-17,2021-01-17 09:55:00,348.6,266.526,83.5167,-9.53833,-8.62667,0.0,265.0,892.406,36.395,低
10:00:00,0.573996,2021-01-17,2021-01-17 10:00:00,374.067,286.11,94.95,-9.29,-7.27333,0.0,265.0,892.381,34.34,低
10:05:00,0.710391,2021-01-17,2021-01-17 10:05:00,393.783,301.168,96.85,-9.35,-5.97333,0.0,265.0,892.39,34.5367,低
10:10:00,1.43641,2021-01-17,2021-01-17 10:10:00,421.85,322.626,100.233,-8.83833,-4.28,0.0,265.0,892.315,34.8833,低
10:15:00,2.56167,2021-01-17,2021-01-17 10:15:00,440.45,336.868,101.4,-8.35,-2.56167,0.0,265.0,892.208,34.065,低
10:20:00,3.38146,2021-01-17,2021-01-17 10:20:00,465.667,356.184,104.033,-8.15667,-1.04667,0.0,265.0,892.252,32.3167,低
10:25:00,3.7395,2021-01-17,2021-01-17 10:25:00,493.35,377.323,106.267,-7.76,0.216667,0.0,265.0,892.238,31.6483,低
10:30:00,3.94267,2021-01-17,2021-01-17 10:30:00,519.833,397.66,108.1,-7.30334,1.92667,0.0,265.0,892.193,31.4583,低
10:35:00,4.14726,2021-01-17,2021-01-17 10:35:00,540.117,413.113,108.85,-6.82167,4.19333,0.0,265.0,892.145,30.8317,低
10:40:00,4.3348,2021-01-17,2021-01-17 10:40:00,561.617,429.599,109.633,-6.5,5.95667,0.0,265.0,892.04,30.37,低
10:45:00,4.49109,2021-01-17,2021-01-17 10:45:00,578.767,442.705,110.4,-5.615,7.56333,0.0,265.0,891.92,29.89,低
10:50:00,4.68005,2021-01-17,2021-01-17 10:50:00,598.2,457.585,110.367,-4.99833,9.33,0.0,265.0,891.895,29.245,低
10:55:00,4.84912,2021-01-17,2021-01-17 10:55:00,621.633,475.499,110.183,-4.45167,10.835,0.0,265.0,891.817,28.6233,低
11:00:00,4.99121,2021-01-17,2021-01-17 11:00:00,635.8,486.323,110.117,-4.11334,12.045,0.0,265.0,891.815,27.9417,低
11:05:00,5.13612,2021-01-17,2021-01-17 11:05:00,653.917,500.221,110.9,-4.16333,12.8017,0.0,265.0,891.664,28.055,低
11:10:00,5.27962,2021-01-17,2021-01-17 11:10:00,672.7,514.577,111.1,-4.07,13.1333,0.0,265.0,891.61,27.39,低
11:15:00,5.3876,2021-01-17,2021-01-17 11:15:00,687.317,525.759,111.0,-3.705,14.1383,0.0,265.0,891.555,25.9033,低
11:20:00,5.50553,2021-01-17,2021-01-17 11:20:00,699.917,535.424,110.467,-3.13667,15.6117,0.0,265.0,891.563,24.1583,低
11:25:00,5.62913,2021-01-17,2021-01-17 11:25:00,713.75,545.993,110.517,-2.77,17.09,0.0,265.0,891.554,23.45,低
11:30:00,5.7499,2021-01-17,2021-01-17 11:30:00,728.817,557.468,110.583,-2.24333,18.26,0.0,265.0,891.58,22.69,低
11:35:00,5.85859,2021-01-17,2021-01-17 11:35:00,739.967,566.011,110.083,-1.99,18.9667,0.0,265.0,891.533,22.0817,低
11:40:00,5.94881,2021-01-17,2021-01-17 11:40:00,750.783,574.324,109.533,-1.89167,19.475,0.0,264.8,891.49,22.075,低
11:45:00,6.05963,2021-01-17,2021-01-17 11:45:00,764.2,584.549,108.917,-1.62,20.065,0.0,264.0,891.403,20.8167,低
11:50:00,6.17756,2021-01-17,2021-01-17 11:50:00,780.317,596.929,106.933,-1.27833,20.685,0.0,264.0,891.34,19.19,低
11:55:00,6.27275,2021-01-17,2021-01-17 11:55:00,792.983,606.594,105.183,-0.465,22.0417,0.0,264.0,891.32,18.08,低
12:00:00,6.358,2021-01-17,2021-01-17 12:00:00,806.15,616.666,102.733,0.166667,23.295,0.0,264.0,891.225,17.23,低
12:05:00,6.40915,2021-01-17,2021-01-17 12:05:00,813.0,621.945,102.083,0.79,24.12,0.0,264.0,891.145,16.195,低
12:10:00,6.47876,2021-01-17,2021-01-17 12:10:00,820.3,627.453,101.217,0.936667,24.6117,0.0,264.0,891.105,16.28,低
12:15:00,6.53133,2021-01-17,2021-01-17 12:15:00,831.117,635.74,100.917,0.911667,24.6017,0.0,262.45,891.043,17.07,低
12:20:00,6.62368,2021-01-17,2021-01-17 12:20:00,839.2,641.937,100.0,0.801667,22.3067,0.0,227.417,890.921,16.9483,低
12:25:00,6.73592,2021-01-17,2021-01-17 12:25:00,850.4,650.518,98.2167,0.698334,19.1917,0.0116667,262.1,890.93,17.2117,低
12:30:00,6.81265,2021-01-17,2021-01-17 12:30:00,859.017,657.161,96.8667,0.7,17.4433,0.0,261.967,890.837,18.1883,低
12:35:00,6.88795,2021-01-17,2021-01-17 12:35:00,865.217,661.942,96.4833,0.723333,17.48,0.0,230.017,890.845,18.14,低
12:40:00,6.93483,2021-01-17,2021-01-17 12:40:00,872.6,667.475,95.45,1.02667,18.4767,0.0,223.867,890.804,17.7667,低
12:45:00,6.95757,2021-01-17,2021-01-17 12:45:00,873.933,668.546,94.4833,1.15667,17.39,0.0,224.75,890.669,17.225,低
12:50:00,7.0286,2021-01-17,2021-01-17 12:50:00,880.117,673.276,93.3,1.21,19.4517,0.0,315.567,890.589,17.12,低
12:55:00,7.04707,2021-01-17,2021-01-17 12:55:00,887.5,678.899,92.4167,1.11667,19.1133,0.0,303.633,890.503,17.3417,低
13:00:00,7.05702,2021-01-17,2021-01-17 13:00:00,883.1,675.533,92.9833,1.19667,18.1667,0.0,298.05,890.377,18.0883,低
13:05:00,7.138,2021-01-17,2021-01-17 13:05:00,891.317,681.806,91.4333,0.518333,15.345,0.12,44.6833,890.272,19.9533,低
13:10:00,7.18489,2021-01-17,2021-01-17 13:10:00,892.017,682.393,88.5833,-0.328333,12.3167,0.045,45.5333,890.164,21.1883,低
13:15:00,7.24456,2021-01-17,2021-01-17 13:15:00,894.933,684.649,85.6167,-0.515,11.585,0.1,60.7833,890.05,21.3567,低
13:20:00,6.99761,2021-01-17,2021-01-17 13:20:00,904.25,691.687,82.35,-0.543333,13.1267,0.025,44.0333,889.915,21.84,低
13:25:00,6.93676,2021-01-17,2021-01-17 13:25:00,904.833,692.197,79.4833,-0.211667,13.8967,0.01,54.1333,889.788,21.415,低
13:30:00,7.26019,2021-01-17,2021-01-17 13:30:00,903.717,691.343,78.05,0.14,17.1,0.0216667,127.717,889.63,20.7583,低
13:35:00,7.28577,2021-01-17,2021-01-17 13:35:00,906.633,693.625,75.6667,0.335,18.6317,0.01,258.217,889.535,20.2517,低
13:40:00,7.30282,2021-01-17,2021-01-17 13:40:00,910.717,696.673,72.2167,0.306667,18.36,0.0566667,292.95,889.461,20.19,低
13:45:00,7.31987,2021-01-17,2021-01-17 13:45:00,907.133,694.033,70.6667,0.396666,17.1617,0.0466667,314.083,889.355,19.6933,低
13:50:00,7.32981,2021-01-17,2021-01-17 13:50:00,907.45,694.174,68.0,0.236667,15.5733,0.0566667,339.033,889.221,19.6883,低
13:55:00,7.30992,2021-01-17,2021-01-17 13:55:00,909.367,695.653,65.9167,0.453333,15.9817,0.0183333,324.717,889.197,19.3483,低
14:00:00,7.31702,2021-01-17,2021-01-17 14:00:00,903.25,691.024,64.6667,0.55,14.96,0.0766667,317.783,889.173,19.275,低
14:05:00,7.2332,2021-01-17,2021-01-17 14:05:00,895.767,685.261,64.2833,0.678334,14.065,0.0116667,314.2,889.134,18.8833,低
14:10:00,7.19057,2021-01-17,2021-01-17 14:10:00,893.4,683.4,62.0167,0.663333,14.565,0.00666667,315.683,889.033,18.695,低
14:15:00,7.06903,2021-01-17,2021-01-17 14:15:00,891.45,681.985,58.1833,0.821667,17.4217,0.121667,316.133,888.987,18.4067,低
14:20:00,6.8561,2021-01-17,2021-01-17 14:20:00,893.0,683.221,54.6333,0.85,17.14,0.0483333,314.25,888.91,18.54,低
14:25:00,6.8589,2021-01-17,2021-01-17 14:25:00,883.783,676.171,55.7167,0.991667,17.2033,0.05,325.217,888.88,18.61,低
14:30:00,7.05134,2021-01-17,2021-01-17 14:30:00,878.233,671.836,56.0,1.03667,15.1833,0.19,321.467,888.804,18.9967,低
14:35:00,6.96467,2021-01-17,2021-01-17 14:35:00,867.767,663.816,54.5,1.19,16.6283,0.0666667,322.267,888.728,18.5183,低
14:40:00,6.94052,2021-01-17,2021-01-17 14:40:00,861.283,658.958,54.9333,1.51167,16.8617,0.0333333,232.717,888.727,18.595,低
14:45:00,6.9713,2021-01-17,2021-01-17 14:45:00,854.567,653.718,51.6167,1.585,17.275,0.0833333,231.117,888.651,18.155,低
14:50:00,6.83822,2021-01-17,2021-01-17 14:50:00,847.333,648.21,50.3833,1.67833,17.8417,0.0266667,105.95,888.66,18.0783,低
14:55:00,6.75013,2021-01-17,2021-01-17 14:55:00,832.783,637.079,51.9167,1.85667,18.495,0.00166667,262.55,888.607,18.2983,低
15:00:00,6.81265,2021-01-17,2021-01-17 15:00:00,831.067,635.817,47.3333,1.935,18.215,0.00166667,51.7,888.533,18.065,低
15:05:00,6.5839,2021-01-17,2021-01-17 15:05:00,823.2,629.825,43.7167,2.04167,19.1283,0.0,51.8333,888.44,17.8617,低
15:10:00,6.48445,2021-01-17,2021-01-17 15:10:00,808.317,618.349,48.4333,2.495,19.65,0.0483333,219.617,888.416,19.64,低
15:15:00,6.57111,2021-01-17,2021-01-17 15:15:00,794.667,607.946,48.85,2.41833,16.9033,0.03,202.65,888.339,21.32,低
15:20:00,6.20983,2021-01-17,2021-01-17 15:20:00,782.3,598.485,48.5667,2.13667,14.56,0.0683333,279.783,888.308,21.6917,低
15:25:00,6.24576,2021-01-17,2021-01-17 15:25:00,771.1,589.943,48.3167,2.005,15.2017,0.15,253.517,888.279,22.4517,低
15:30:00,6.28459,2021-01-17,2021-01-17 15:30:00,761.183,582.331,47.4333,1.93,12.9883,0.208333,264.65,888.235,22.0667,低
15:35:00,5.9616,2021-01-17,2021-01-17 15:35:00,742.2,567.885,48.9667,2.02,13.35,0.166667,182.383,888.24,21.8567,低
15:40:00,5.90903,2021-01-17,2021-01-17 15:40:00,724.867,554.689,48.5333,2.165,12.3283,0.166667,214.1,888.205,21.6,低
15:45:00,5.97912,2021-01-17,2021-01-17 15:45:00,724.7,554.408,40.9667,1.82833,10.255,0.903333,280.05,888.258,20.6883,低
15:50:00,5.73427,2021-01-17,2021-01-17 15:50:00,713.5,545.891,36.9833,1.67167,10.485,0.0566667,211.683,888.275,20.93,低
15:55:00,5.52081,2021-01-17,2021-01-17 15:55:00,697.933,533.983,34.0667,1.85333,11.05,0.256667,240.9,888.253,20.155,低
16:00:00,5.67602,2021-01-17,2021-01-17 16:00:00,678.033,518.797,36.2333,1.74,10.5233,0.095,268.75,888.242,20.2033,低
16:05:00,5.28389,2021-01-17,2021-01-17 16:05:00,669.317,512.219,36.0833,1.73167,9.95333,0.1,294.433,888.253,20.6083,低
16:10:00,5.13186,2021-01-17,2021-01-17 16:10:00,640.933,490.352,37.7333,1.64667,9.31167,0.611667,264.817,888.3,21.06,低
16:15:00,5.18348,2021-01-17,2021-01-17 16:15:00,619.417,473.905,36.4833,1.55167,9.59,0.0683333,206.9,888.304,21.29,低
16:20:00,4.76956,2021-01-17,2021-01-17 16:20:00,594.15,454.55,40.4833,1.76333,10.3783,0.0766667,160.45,888.304,21.0883,低
16:25:00,4.54082,2021-01-17,2021-01-17 16:25:00,571.633,437.274,41.6,1.86667,10.5433,0.461667,181.883,888.287,21.1917,低
16:30:00,4.68147,2021-01-17,2021-01-17 16:30:00,566.117,433.105,39.2667,1.64667,10.2783,0.238333,195.8,888.18,22.015,低
16:35:00,4.26092,2021-01-17,2021-01-17 16:35:00,540.667,413.674,37.45,1.63333,9.78667,0.156667,196.833,888.133,22.3,低
16:40:00,4.14442,2021-01-17,2021-01-17 16:40:00,529.65,405.246,35.2833,1.63,8.915,0.0966667,273.2,888.13,22.2033,低
16:45:00,4.21262,2021-01-17,2021-01-17 16:45:00,504.05,385.649,36.4167,1.38333,6.985,0.158333,284.767,888.165,22.2617,低
16:50:00,3.66135,2021-01-17,2021-01-17 16:50:00,483.617,370.005,36.4833,1.245,6.59666,0.318333,213.917,888.208,22.505,低
16:55:00,3.52496,2021-01-17,2021-01-17 16:55:00,459.0,351.148,36.2,1.21833,6.85167,0.191667,210.15,888.15,22.49,低
17:00:00,3.67982,2021-01-17,2021-01-17 17:00:00,442.883,338.819,30.25,1.245,6.485,0.0316667,209.917,888.104,21.9133,低
17:05:00,3.20244,2021-01-17,2021-01-17 17:05:00,424.4,324.781,27.9833,1.29667,6.64667,0.286667,238.667,888.145,21.6233,低
17:10:00,2.89839,2021-01-17,2021-01-17 17:10:00,396.817,303.654,30.1,0.861667,6.33,0.99,223.45,888.115,22.4333,低
17:15:00,3.11388,2021-01-17,2021-01-17 17:15:00,367.65,281.29,32.6833,0.768333,5.22,0.0183333,246.233,888.105,22.975,低
17:20:00,2.48921,2021-01-17,2021-01-17 17:20:00,343.767,263.096,32.2167,0.85,5.01333,0.148333,209.167,888.037,23.1817,低
17:25:00,2.18374,2021-01-17,2021-01-17 17:25:00,314.083,240.376,32.6333,0.738333,4.77,0.035,167.65,888.008,23.495,低
17:30:00,2.35139,2021-01-17,2021-01-17 17:30:00,282.367,216.087,34.2833,0.798333,4.155,0.0316667,172.05,887.931,23.9833,低
17:35:00,1.40941,2021-01-17,2021-01-17 17:35:00,255.633,195.623,34.7167,0.58,3.57666,0.0916667,195.283,887.892,24.63,低
17:40:00,1.02438,2021-01-17,2021-01-17 17:40:00,228.35,174.764,35.4167,0.5,3.07,0.055,182.6,887.857,25.2283,低
17:45:00,1.4492,2021-01-17,2021-01-17 17:45:00,204.533,156.557,33.7333,0.386666,2.445,0.241667,229.433,887.795,25.3783,低
17:50:00,0.711811,2021-01-17,2021-01-17 17:50:00,181.4,138.835,32.0833,0.163333,1.76,0.331667,240.733,887.775,25.8417,低
17:55:00,0.601794,2021-01-17,2021-01-17 17:55:00,156.883,120.118,30.7667,0.0,1.19667,0.196667,230.3,887.713,25.9067,低
18:00:00,0.679607,2021-01-17,2021-01-17 18:00:00,131.75,100.878,29.6,-0.0283333,0.638334,0.0716667,237.083,887.676,25.9417,低
18:05:00,0.42738,2021-01-17,2021-01-17 18:05:00,105.7,80.937,28.95,-0.193333,0.0416667,0.593333,237.217,887.63,26.5667,低
18:10:00,0.340748,2021-01-17,2021-01-17 18:10:00,82.6,63.2655,26.7,-0.383333,-0.485,0.201667,232.667,887.57,27.1667,低
